INPUT:image_left	INPUT:image_right	GOLDEN:result	GOLDEN:textfield	HINT:text
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40769.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1538.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1540.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40770.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1542.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40771.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1544.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40772.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1546.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40773.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1548.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40774.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40775.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1550.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40776.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1552.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1554.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40777.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40778.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1556.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40779.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1558.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1560.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40780.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1562.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40781.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1564.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40782.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40783.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1566.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40784.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1568.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1570.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40785.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1572.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40786.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40787.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1574.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1576.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40788.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40789.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1578.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40790.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1580.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1582.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40791.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40792.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1584.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1586.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40793.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1588.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40794.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1590.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40795.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1592.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40796.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40797.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1594.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1596.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40798.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1598.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40799.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40800.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1600.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1602.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40801.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40802.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1604.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40803.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1606.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1608.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40804.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40805.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1610.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1612.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40806.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1614.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40807.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1616.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40808.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40809.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1618.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1620.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40810.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1622.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40811.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1624.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40812.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40813.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1626.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40814.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1628.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40815.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1630.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40816.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1632.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1634.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40817.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40818.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1636.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1638.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40819.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1640.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40820.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40821.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1642.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1644.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40822.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1646.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40823.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40824.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1648.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40825.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1650.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40826.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1652.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40827.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1654.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40828.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1656.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40829.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1658.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1660.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40830.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1662.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40831.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40832.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1664.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40833.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1666.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40834.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1668.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1670.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40835.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1672.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40836.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1674.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40837.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1676.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40838.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40839.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1678.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40840.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1680.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40841.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1682.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1684.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40842.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40843.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1686.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1688.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40844.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1690.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40845.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40846.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1692.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40847.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1694.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40848.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1696.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40849.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1698.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1700.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40850.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40851.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1702.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1704.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40852.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1706.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40853.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1708.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40854.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40855.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1710.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40856.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1712.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40857.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1714.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1716.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40858.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1718.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40859.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40860.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1720.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1722.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40861.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40862.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1724.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40863.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1726.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40864.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1728.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1730.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40865.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40866.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1732.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40867.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1734.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1736.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40868.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1738.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40869.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40870.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1740.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40871.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1742.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40872.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1744.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1746.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40873.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40874.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1748.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1750.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40875.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1752.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40876.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40877.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1754.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40878.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1756.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40879.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1758.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40880.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1760.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40881.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1762.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1764.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40882.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40883.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1766.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40884.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1768.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1770.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40885.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40886.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1772.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1774.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40887.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40888.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1776.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40889.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1778.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1780.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40890.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40891.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1782.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1784.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40892.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1786.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40893.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1788.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40894.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1790.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40895.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1792.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40896.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40897.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1794.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1796.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40898.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40899.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1798.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1800.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40900.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40901.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1802.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1804.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40902.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1806.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40903.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1808.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40904.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40905.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1810.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1812.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40906.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1814.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40907.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1816.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40908.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1818.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40909.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1820.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40910.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1822.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40911.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40912.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1824.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40913.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1826.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1828.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40914.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1830.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40915.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1832.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40916.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1834.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40917.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40918.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1836.png	Left	None	The image on the Left is REAL.
